P30-04/2,1518400.545,692061.202
P30-04/3,1518400.378,692056.205
P30-04/4,1518397.379,692056.305
CL,1518400.129,692093.734,P30-05,88°-05′-21.24″, F4BR-A
P30-05/1,1518398.713,692096.283
P30-05/2,1518401.712,692096.183
P30-05/3,1518401.545,692091.186
P30-05/4,1518398.546,692091.286
CL,1518401.296,692128.715,P30-06,88°-05′-21.24″, F4BR-A
P30-06/1,1518399.880,692131.263
P30-06/2,1518402.879,692131.163
P30-06/3,1518402.712,692126.166
P30-06/4,1518399.713,692126.266
CL,1518402.596,692167.694,P30-07,88°-05′-21.24″, F4BR-A
P30-07/1,1518401.180,692170.243
P30-07/2,1518404.179,692170.143
P30-07/3,1518404.012,692165.145
P30-07/4,1518401.013,692165.245
CL,1518403.896,692206.672,P30-08,88°-05′-21.24″, F4BR-A
P30-08/1,1518402.480,692209.221
P30-08/2,1518405.479,692209.121
P30-08/3,1518405.312,692204.124
P30-08/4,1518402.313,692204.224
CL,1518405.063,692241.652,P30-09,88°-05′-21.24″, F4BR-A
P30-09/1,1518403.647,692244.201
P30-09/2,1518406.646,692244.100
P30-09/3,1518406.479,692239.103
P30-09/4,1518403.480,692239.203
CL,1518406.230,692276.633,P30-10,88°-05′-21.24″, F4BR-A
P30-10/1,1518404.814,692279.182
P30-10/2,1518407.813,692279.082
P30-10/3,1518407.646,692274.085
P30-10/4,1518404.647,692274.185
CL,1518407.397,692311.613,P30-11,88°-05′-21.24″, F4BR-A
P30-11/1,1518405.981,692314.162
P30-11/2,1518408.980,692314.062
P30-11/3,1518408.813,692309.064
P30-11/4,1518405.814,692309.164
CL,1518408.564,692346.595,P30-12,88°-05′-21.24″, F4BR-A
P30-12/1,1518407.148,692349.143
P30-12/2,1518410.147,692349.043
P30-12/3,1518409.980,692344.046
P30-12/4,1518406.981,692344.146
CL,1518409.731,692381.574,P30-13,88°-05′-21.24″, F4BR-A
P30-13/1,1518408.315,692384.123
P30-13/2,1518411.314,692384.023
P30-13/3,1518411.147,692379.025
P30-13/4,1518408.148,692379.125
CL,1518410.898,692416.555,P30-14,88°-05′-21.24″, F4BR-A
P30-14/1,1518409.482,692419.103
P30-14/2,1518412.481,692419.003
P30-14/3,1518412.314,692414.006
P30-14/4,1518409.315,692414.106
CL,1518412.166,692454.534,P30-15,88°-05′-21.24″, F4BR-A
P30-15/1,1518410.750,692457.083
P30-15/2,1518413.749,692456.983
P30-15/3,1518413.582,692451.986
P30-15/4,1518410.583,692452.086
