Point,N,E,Pier No,Sta,Pier Az,F Type
CL,1518319.783,689348.7887,P27-11,27434.133,88-5-23.82,F9B-B
P27-11/1,1518325.359984258,689354.0057151034
P27-11/2,1518319.9629845773,689354.1856996806
P27-11/3,1518314.5659848966,689354.3656842578
P27-11/4,1518325.1799996807,689348.6087154228
P27-11/5,1518319.783,689348.7887
P27-11/6,1518314.3860003194,689348.9686845773
P27-11/7,1518325.0000151035,689343.2117157422
P27-11/8,1518319.6030154228,689343.3917003195
P27-11/9,1518314.2060157422,689343.5716848967
CL,1518321.112,689388.6455,P27-12,27474.012,88-5-23.82,F9B-B
P27-12/1,1518326.6889842579,689393.8625151033
P27-12/2,1518321.2919845772,689394.0424996805
P27-12/3,1518315.8949848965,689394.2224842578
P27-12/4,1518326.5089996806,689388.4655154228
P27-12/5,1518321.112,689388.6455
P27-12/6,1518315.7150003193,689388.8254845772
P27-12/7,1518326.3290151034,689383.0685157422
P27-12/8,1518320.9320154227,689383.2485003194
P27-12/9,1518315.535015742,689383.4284848967
CL,1518322.441,689428.5013,P27-13,27513.89,88-5-23.82,F9B-B
P27-13/1,1518328.017984258,689433.7183151033
P27-13/2,1518322.6209845773,689433.8982996806
P27-13/3,1518317.2239848967,689434.0782842578
P27-13/4,1518327.8379996808,689428.3213154228
P27-13/5,1518322.441,689428.5013
P27-13/6,1518317.0440003194,689428.6812845772
P27-13/7,1518327.6580151035,689422.9243157422
P27-13/8,1518322.2610154229,689423.1043003194
P27-13/9,1518316.8640157422,689423.2842848967
CL,1518323.771,689468.3572,P27-14,27553.768,88-5-23.82,F9B-B
P27-14/1,1518329.3479842579,689473.5742151033
P27-14/2,1518323.9509845772,689473.7541996805
P27-14/3,1518318.5539848965,689473.9341842578
P27-14/4,1518329.1679996806,689468.1772154227
P27-14/5,1518323.771,689468.3572
P27-14/6,1518318.3740003193,689468.5371845772
P27-14/7,1518328.9880151034,689462.7802157422
P27-14/8,1518323.5910154227,689462.9602003194
P27-14/9,1518318.194015742,689463.1401848966
CL,1518325.1,689508.213,P27-15,27593.646,88-5-23.82,F9B-B
P27-15/1,1518330.676984258,689513.4300151033
P27-15/2,1518325.2799845773,689513.6099996805
P27-15/3,1518319.8829848967,689513.7899842578
P27-15/4,1518330.4969996808,689508.0330154228
P27-15/5,1518325.1,689508.213
P27-15/6,1518319.7030003194,689508.3929845772
P27-15/7,1518330.3170151035,689502.6360157422
P27-15/8,1518324.9200154229,689502.8160003194
P27-15/9,1518319.5230157422,689502.9959848967
CL,1518326.429,689548.0689,P27-16,27633.524,88-5-23.82,F9B-B
P27-16/1,1518332.005984258,689553.2859151033
P27-16/2,1518326.6089845772,689553.4658996805
P27-16/3,1518321.2119848966,689553.6458842577
P27-16/4,1518331.8259996807,689547.8889154227
P27-16/5,1518326.429,689548.0689
P27-16/6,1518321.0320003193,689548.2488845772
P27-16/7,1518331.6460151034,689542.4919157422
P27-16/8,1518326.2490154228,689542.6719003194
P27-16/9,1518320.852015742,689542.8518848966
CL,1518327.625,689583.9389,P27-17,27669.414,88-5-23.82,F9B-B
P27-17/1,1518333.201984258,689589.1559151033
P27-17/2,1518327.8049845772,689589.3358996805
P27-17/3,1518322.4079848966,689589.5158842577
P27-17/4,1518333.0219996807,689583.7589154227
P27-17/5,1518327.625,689583.9389
P27-17/6,1518322.2280003193,689584.1188845772
P27-17/7,1518332.8420151034,689578.3619157422
P27-17/8,1518327.4450154228,689578.5419003194
P27-17/9,1518322.048015742,689578.7218848966
CL,1518328.821,689619.81,P27-18,27705.305,88-5-23.82,F9B-B
P27-18/1,1518334.397984258,689625.0270151034
P27-18/2,1518329.0009845772,689625.2069996806
P27-18/3,1518323.6039848966,689625.3869842578
P27-18/4,1518334.2179996807,689619.6300154228
P27-18/5,1518328.821,689619.81
P27-18/6,1518323.4240003193,689619.9899845773
P27-18/7,1518334.0380151034,689614.2330157423
P27-18/8,1518328.6410154228,689614.4130003195
P27-18/9,1518323.244015742,689614.5929848967
CL,1518330.019,689655.68,P27-19,27741.195,88-5-23.82,F9B-B
P27-19/1,1518335.595984258,689660.8970151034
P27-19/2,1518330.1989845773,689661.0769996806
P27-19/3,1518324.8019848967,689661.2569842578
P27-19/4,1518335.4159996808,689655.5000154228
P27-19/5,1518330.019,689655.68
P27-19/6,1518324.6220003194,689655.8599845773
P27-19/7,1518335.2360151035,689650.1030157423
P27-19/8,1518329.8390154229,689650.2830003195
P27-19/9,1518324.4420157422,689650.4629848967
CL,1518331.347,689695.5369,P27-20,27781.074,88-5-23.82,F9B-B
P27-20/1,1518336.923984258,689700.7539151033
P27-20/2,1518331.5269845773,689700.9338996805
P27-20/3,1518326.1299848966,689701.1138842577
P27-20/4,1518336.7439996807,689695.3569154227
P27-20/5,1518331.347,689695.5369
P27-20/6,1518325.9500003194,689695.7168845772
P27-20/7,1518336.5640151035,689689.9599157422
P27-20/8,1518331.1670154228,689690.1399003194
P27-20/9,1518325.7700157422,689690.3198848966
CL,1518332.676,689735.3927,P27-21,27820.952,88-5-23.82,F9B-B
P27-21/1,1518338.2529842579,689740.6097151033
P27-21/2,1518332.8559845772,689740.7896996805
P27-21/3,1518327.4589848965,689740.9696842578
P27-21/4,1518338.0729996806,689735.2127154227
P27-21/5,1518332.676,689735.3927
P27-21/6,1518327.2790003193,689735.5726845772
P27-21/7,1518337.8930151034,689729.8157157422
P27-21/8,1518332.4960154227,689729.9957003194
P27-21/9,1518327.099015742,689730.1756848966
CL,1518334.005,689775.2486,P27-22,27860.83,88-5-23.82,F9B-B
P27-22/1,1518339.5819842578,689780.4656151034
P27-22/2,1518334.1849845771,689780.6455996806
P27-22/3,1518328.7879848965,689780.8255842578
P27-22/4,1518339.4019996806,689775.0686154228
P27-22/5,1518334.005,689775.2486
P27-22/6,1518328.6080003192,689775.4285845773
P27-22/7,1518339.2220151033,689769.6716157423
P27-22/8,1518333.8250154227,689769.8516003195
P27-22/9,1518328.428015742,689770.0315848967
CL,1518335.168,689810.1232,P27-23,27895.724,88-5-23.82,F9B-B
P27-23/1,1518340.744984258,689815.3402151034
P27-23/2,1518335.3479845773,689815.5201996806
P27-23/3,1518329.9509848966,689815.7001842578
P27-23/4,1518340.5649996807,689809.9432154228
P27-23/5,1518335.168,689810.1232
P27-23/6,1518329.7710003194,689810.3031845773
P27-23/7,1518340.3850151035,689804.5462157422
P27-23/8,1518334.9880154228,689804.7262003195
P27-23/9,1518329.5910157422,689804.9061848967
CL,1518336.331,689844.9968,P27-24,27930.617,88-5-23.82,F9B-B
P27-24/1,1518341.907984258,689850.2138151033
P27-24/2,1518336.5109845772,689850.3937996805
P27-24/3,1518331.1139848966,689850.5737842578
P27-24/4,1518341.7279996807,689844.8168154227
P27-24/5,1518336.331,689844.9968
P27-24/6,1518330.9340003193,689845.1767845772
P27-24/7,1518341.5480151034,689839.4198157422
P27-24/8,1518336.1510154228,689839.5998003194
P27-24/9,1518330.754015742,689839.7797848966
CL,1518337.494,689879.8714,P27-25,27965.511,88-5-23.82,F9B-B
P27-25/1,1518343.0709842579,689885.0884151033
P27-25/2,1518337.6739845772,689885.2683996805
P27-25/3,1518332.2769848965,689885.4483842577
P27-25/4,1518342.8909996806,689879.6914154227
P27-25/5,1518337.494,689879.8714
P27-25/6,1518332.0970003193,689880.0513845772
P27-25/7,1518342.7110151034,689874.2944157422
P27-25/8,1518337.3140154227,689874.4744003194
P27-25/9,1518331.917015742,689874.6543848966
CL,1518338.79,689918.7308,P28-01,28004.392,88-5-23.82,F9B-B
P28-01/1,1518344.366984258,689923.9478151033
P28-01/2,1518338.9699845773,689924.1277996806
P28-01/3,1518333.5729848966,689924.3077842578
P28-01/4,1518344.1869996807,689918.5508154228
P28-01/5,1518338.79,689918.7308
P28-01/6,1518333.3930003194,689918.9107845773
P28-01/7,1518344.0070151035,689913.1538157422
P28-01/8,1518338.6100154228,689913.3338003195
P28-01/9,1518333.2130157421,689913.5137848967
CL,1518340.076,689957.6886,P28-02,28043.371,88-9-33.86,F9B-B
P28-02/1,1518345.6466559633,689962.9123718305
P28-02/2,1518340.2494420663,689963.085813897
P28-02/3,1518334.8522281693,689963.2592559634
P28-02/4,1518345.4732138969,689957.5151579336
P28-02/5,1518340.076,689957.6886
P28-02/6,1518334.678786103,689957.8620420664
P28-02/7,1518345.2997718304,689952.1179440366
P28-02/8,1518339.9025579335,689952.291386103
P28-02/9,1518334.5053440365,689952.4648281694
CL,1518341.249,689996.6809,P28-03,28082.381,88-25-47.13,F9B-B
P28-03/1,1518346.7949454028,690001.9308990086
P28-03/2,1518341.396973197,690002.0788722057
P28-03/3,1518335.9990009915,690002.2268454027
P28-03/4,1518346.6469722057,689996.532926803
P28-03/5,1518341.249,689996.6809
P28-03/6,1518335.8510277944,689996.8288731971
P28-03/7,1518346.4989990087,689991.1349545973
P28-03/8,1518341.101026803,689991.2829277944
P28-03/9,1518335.7030545974,689991.4309009914
CL,1518342.108,690031.6704,P28-04,28117.381,88-45-30.18,F9B-B
P28-04/1,1518347.6237425085,690036.9521217439
P28-04/2,1518342.2250103822,690037.0691321262
P28-04/3,1518336.826278256,690037.1861425084
P28-04/4,1518347.5067321262,690031.5533896177
P28-04/5,1518342.108,690031.6704
P28-04/6,1518336.7092678738,690031.7874103822
P28-04/7,1518347.389721744,690026.1546574915
P28-04/8,1518341.9909896178,690026.2716678737
P28-04/9,1518336.5922574915,690026.388678256
CL,1518342.766,690066.6641,P28-05,28152.381,89-5-13.23,F9B-B
P28-05/1,1518348.2513581624,690071.9773707282
P28-05/2,1518342.8520437172,690072.0634144453
P28-05/3,1518337.452729272,690072.1494581624
P28-05/4,1518348.1653144453,690066.578056283
P28-05/5,1518342.766,690066.6641
P28-05/6,1518337.3666855549,690066.7501437172
P28-05/7,1518348.0792707282,690061.1787418377
P28-05/8,1518342.679956283,690061.2647855548
P28-05/9,1518337.2806418377,690061.350829272
CL,1518343.223,690101.6611,P28-06,28187.381,89-24-56.28,F9B-B
P28-06/1,1518348.677793366,690107.0057449213
P28-06/2,1518343.2780742224,690107.0608191437
P28-06/3,1518337.8783550789,690107.115893366
P28-06/4,1518348.6227191435,690101.6060257776
P28-06/5,1518343.223,690101.6611
P28-06/6,1518337.8232808565,690101.7161742224
P28-06/7,1518348.5676449211,690096.206306634
P28-06/8,1518343.1679257776,690096.2613808564
P28-06/9,1518337.768206634,690096.3164550788
CL,1518343.492,690137.659,P28-07,28223.38,89-42-13.39,F9B-B
P28-07/1,1518348.9198513897,690143.0310042156
P28-07/2,1518343.519923587,690143.0589278026
P28-07/3,1518338.1199957845,690143.0868513896
P28-07/4,1518348.8919278027,690137.631076413
P28-07/5,1518343.492,690137.659
P28-07/6,1518338.0920721975,690137.686923587
P28-07/7,1518348.8640042157,690132.2311486104
P28-07/8,1518343.464076413,690132.2590721974
P28-07/9,1518338.0641486105,690132.2869957844
CL,1518345.535,690443.6387,P28-13,28529.371,88-45-46.88,F4BR-A
P28-13/1,1518347.0886195472,690446.1057359345
P28-13/2,1518344.0893186682,690446.1704988639
P28-13/3,1518343.9813804526,690441.1716640656
P28-13/4,1518346.9806813316,690441.1069011361
CL,1518346.418,690479.6288,P28-14,28565.372,88-25-30.00,F4BR-A
P28-14/1,1518347.9861470175,690482.0866272785
P28-14/2,1518344.9872804096,690482.1690837347
P28-14/3,1518344.8498529827,690477.1709727214
P28-14/4,1518347.8487195906,690477.0885162652
CL,1518348.401,690512.5825,P28-15L,28598.372,88-11-5.50,F2B-H
P28-15L/1,1518348.4865221276,690515.2811452093
P28-15L/2,1518348.3154778725,690509.8838547907
CL,1518316.017,690513.6077,P28-15R,28598.371,88-11-5.52,F2B-H
P28-15R/1,1518316.1025218891,690516.3063452169
P28-15R/2,1518315.9314781108,690510.9090547832
CL,1518349.863,690549.5416,P28-16L,28635.361,88-5-21.38,F1B-C
P28-16L/1,1518349.9255167951,690551.4155574836
P28-16L/2,1518349.8004832047,690547.6676425164
CL,1518317.37,690550.6356,P28-16R,28635.371,88-5-21.38,F1B-C
P28-16R/1,1518317.4325168289,690552.5095574826
P28-16R/2,1518317.3074831713,690548.7616425175
CL,1518351.476,690589.52,P28-17L,28675.371,88-5-21.24,F2B-H
P28-17L/1,1518351.5660260653,690592.2184987137
P28-17L/2,1518351.3859739348,690586.8215012864
CL,1518318.836,690590.6089,P28-17R,28675.371,88-5-21.24,F2B-H
P28-17R/1,1518318.9260260651,690593.3073987137
P28-17R/2,1518318.7459739347,690587.9104012863
CL,1518348.408,690629.6446,P28-18,28715.371,88-5-21.24,F4BR-A
P28-18/1,1518349.9905234198,690632.0931954393
P28-18/2,1518346.9921915159,690632.1932244007
P28-18/3,1518346.8254765803,690627.1960045607
P28-18/4,1518349.8238084842,690627.0959755993
CL,1518350.334,690669.6026,P28-19,28755.371,88-5-21.24,F4BR-B
P28-19/1,1518352.416245404,690672.0345239458
P28-19/2,1518348.4184695317,690672.1678958943
P28-19/3,1518348.2517545961,690667.1706760542
P28-19/4,1518352.2495304684,690667.0373041057
CL,1518351.7,690709.5803,P28-20,28795.372,88-5-21.24,F4BR-B
P28-20/1,1518353.7822454039,690712.0122239458
P28-20/2,1518349.7844695316,690712.1455958943
P28-20/3,1518349.617754596,690707.1483760542
P28-20/4,1518353.6155304683,690707.0150041057
CL,1518353.044,690749.5567,P28-21,28835.371,88-5-21.24,F4BR-B
P28-21/1,1518355.126245404,690751.9886239457
P28-21/2,1518351.1284695317,690752.1219958942
P28-21/3,1518350.961754596,690747.1247760542
P28-21/4,1518354.9595304683,690746.9914041057
CL,1518354.678,690789.5255,P28-22,28875.372,88-5-21.24,F4BR-B
P28-22/1,1518356.760245404,690791.9574239458
P28-22/2,1518352.7624695317,690792.0907958943
P28-22/3,1518352.5957545962,690787.0935760542
P28-22/4,1518356.5935304684,690786.9602041057
CL,1518356.768,690829.477,P28-23,28915.371,88-5-21.24,F4BR-B
P28-23/1,1518358.8502454038,690831.9089239457
P28-23/2,1518354.8524695316,690832.0422958942
P28-23/3,1518354.685754596,690827.0450760542
P28-23/4,1518358.6835304683,690826.9117041057
CL,1518358.891,690869.4294,P28-24,28955.372,88-5-21.24,F4BR-B
P28-24/1,1518360.973245404,690871.8613239458
P28-24/2,1518356.9754695317,690871.9946958943
P28-24/3,1518356.8087545962,690866.9974760542
P28-24/4,1518360.8065304684,690866.8641041057
CL,1518360.618,690909.393,P28-25,28995.371,88-5-21.24,F4BR-A
P28-25/1,1518362.2005234198,690911.8415954394
P28-25/2,1518359.2021915158,690911.9416244008
P28-25/3,1518359.0354765803,690906.9444045607
P28-25/4,1518362.0338084842,690906.8443755993
CL,1518361.951,690949.3708,P29-01,29035.371,88-5-21.24,F4BR-A
P29-01/1,1518363.5335234196,690951.8193954394
P29-01/2,1518360.5351915157,690951.9194244008
P29-01/3,1518360.3684765801,690946.9222045607
P29-01/4,1518363.366808484,690946.8221755993
CL,1518363.285,690989.3486,P29-02,29075.371,88-5-21.24,F4BR-A
P29-02/1,1518364.8675234197,690991.7971954393
P29-02/2,1518361.8691915157,690991.8972244008
P29-02/3,1518361.7024765802,690986.9000045607
P29-02/4,1518364.700808484,690986.7999755993
CL,1518364.618,691029.3274,P29-03,29115.372,88-5-21.24,F4BR-A
P29-03/1,1518366.2005234198,691031.7759954393
P29-03/2,1518363.2021915158,691031.8760244007
P29-03/3,1518363.0354765803,691026.8788045606
P29-03/4,1518366.0338084842,691026.7787755992
CL,1518375.43,691063.9851,P29-04L,29150.371,88-5-21.24,F2B-H
P29-04L/1,1518374.8436292356,691066.6206586366
P29-04L/2,1518376.0163707642,691061.3495413635
CL,1518360.936,691064.4687,P29-04R,29150.371,88-5-21.24,F2B-H
P29-04R/1,1518361.0260260652,691067.1671987136
P29-04R/2,1518360.8459739347,691061.7702012863
CL,1518367.952,691099.2541,P29-05L,29185.371,88-5-21.24,F2B-H
P29-05L/1,1518367.453861547,691101.9077499546
P29-05L/2,1518368.4501384532,691096.6004500454
CL,1518336.633,691100.2989,P29-05R,29185.371,88-5-21.24,F2B-H
P29-05R/1,1518336.7230260652,691102.9973987137
P29-05R/2,1518336.5429739347,691097.6004012864
CL,1518368.119,691134.268,P29-06,29220.371,88-5-21.24,F4BR-A
P29-06/1,1518369.7015234197,691136.7165954394
P29-06/2,1518366.7031915158,691136.8166244008
P29-06/3,1518366.5364765802,691131.8194045607
P29-06/4,1518369.5348084841,691131.7193755993
CL,1518369.286,691169.2495,P29-07,29255.372,88-5-21.24,F4BR-A
P29-07/1,1518370.8685234198,691171.6980954394
P29-07/2,1518367.870191516,691171.7981244008
P29-07/3,1518367.7034765803,691166.8009045607
P29-07/4,1518370.7018084843,691166.7008755993
CL,1518370.453,691204.229,P29-08,29290.371,88-5-21.24,F4BR-A
P29-08/1,1518372.0355234197,691206.6775954394
P29-08/2,1518369.0371915158,691206.7776244008
P29-08/3,1518368.8704765802,691201.7804045607
P29-08/4,1518371.8688084842,691201.6803755993
CL,1518371.62,691239.2096,P29-09,29325.371,88-5-21.24,F4BR-A
P29-09/1,1518373.2025234199,691241.6581954393
P29-09/2,1518370.204191516,691241.7582244007
P29-09/3,1518370.0374765804,691236.7610045606
P29-09/4,1518373.0358084843,691236.6609755992
CL,1518372.954,691279.1883,P29-10,29365.372,88-5-21.24,F4BR-A
P29-10/1,1518374.5365234197,691281.6368954394
P29-10/2,1518371.5381915157,691281.7369244008
P29-10/3,1518371.3714765802,691276.7397045607
P29-10/4,1518374.369808484,691276.6396755993
CL,1518374.288,691319.1651,P29-11,29405.371,88-5-21.24,F4BR-A
P29-11/1,1518375.8705234197,691321.6136954393
P29-11/2,1518372.8721915158,691321.7137244007
P29-11/3,1518372.7054765802,691316.7165045607
P29-11/4,1518375.7038084841,691316.6164755992
CL,1518375.622,691359.1429,P29-12,29445.371,88-5-21.24,F4BR-A
P29-12/1,1518377.2045234197,691361.5914954393
P29-12/2,1518374.2061915158,691361.6915244007
P29-12/3,1518374.0394765802,691356.6943045607
P29-12/4,1518377.0378084842,691356.5942755992
CL,1518376.955,691399.1206,P29-13,29485.371,88-5-21.24,F4BR-A
P29-13/1,1518378.5375234198,691401.5691954393
P29-13/2,1518375.5391915159,691401.6692244008
P29-13/3,1518375.3724765803,691396.6720045607
P29-13/4,1518378.3708084843,691396.5719755993
CL,1518378.289,691439.0994,P29-14,29525.372,88-5-21.24,F4BR-A
P29-14/1,1518379.8715234199,691441.5479954393
P29-14/2,1518376.873191516,691441.6480244007
P29-14/3,1518376.7064765804,691436.6508045606
P29-14/4,1518379.7048084843,691436.5507755992
CL,1518379.623,691479.0761,P29-15,29565.371,88-5-21.24,F4BR-A
P29-15/1,1518381.2055234197,691481.5246954393
P29-15/2,1518378.2071915157,691481.6247244007
P29-15/3,1518378.0404765802,691476.6275045606
P29-15/4,1518381.038808484,691476.5274755992
CL,1518380.956,691519.0539,P29-16,29605.371,88-5-21.24,F4BR-A
P29-16/1,1518382.5385234198,691521.5024954394
P29-16/2,1518379.5401915158,691521.6025244008
P29-16/3,1518379.3734765803,691516.6053045607
P29-16/4,1518382.3718084842,691516.5052755993
CL,1518382.29,691559.0317,P29-17,29645.371,88-5-21.24,F4BR-A
P29-17/1,1518383.8725234198,691561.4802954394
P29-17/2,1518380.8741915158,691561.5803244008
P29-17/3,1518380.7074765803,691556.5831045607
P29-17/4,1518383.7058084842,691556.4830755993
CL,1518383.624,691599.0104,P29-18,29685.372,88-5-21.24,F4BR-A
P29-18/1,1518385.2065234198,691601.4589954393
P29-18/2,1518382.2081915159,691601.5590244008
P29-18/3,1518382.0414765803,691596.5618045607
P29-18/4,1518385.0398084843,691596.4617755993
CL,1518384.958,691638.9872,P29-19,29725.371,88-5-21.24,F4BR-A
P29-19/1,1518386.5405234199,691641.4357954393
P29-19/2,1518383.542191516,691641.5358244007
P29-19/3,1518383.3754765803,691636.5386045607
P29-19/4,1518386.3738084843,691636.4385755992
CL,1518386.291,691678.9649,P29-20,29765.371,88-5-21.24,F4BR-A
P29-20/1,1518387.8735234197,691681.4134954393
P29-20/2,1518384.8751915158,691681.5135244008
P29-20/3,1518384.7084765802,691676.5163045607
P29-20/4,1518387.7068084842,691676.4162755993
CL,1518387.625,691718.9427,P29-21,29805.371,88-5-21.24,F4BR-A
P29-21/1,1518389.2075234198,691721.3912954393
P29-21/2,1518386.2091915158,691721.4913244008
P29-21/3,1518386.0424765802,691716.4941045607
P29-21/4,1518389.0408084842,691716.3940755993
CL,1518388.959,691758.9215,P29-22,29845.372,88-5-21.24,F4BR-A
P29-22/1,1518390.5415234198,691761.3700954394
P29-22/2,1518387.5431915158,691761.4701244008
P29-22/3,1518387.3764765803,691756.4729045607
P29-22/4,1518390.3748084842,691756.3728755993
CL,1518390.293,691798.8982,P29-23,29885.371,88-5-21.24,F4BR-A
P29-23/1,1518391.8755234198,691801.3467954394
P29-23/2,1518388.8771915159,691801.4468244008
P29-23/3,1518388.7104765803,691796.4496045607
P29-23/4,1518391.7088084843,691796.3495755993
CL,1518391.626,691838.876,P29-24,29925.371,88-5-21.24,F4BR-A
P29-24/1,1518393.2085234197,691841.3245954394
P29-24/2,1518390.2101915157,691841.4246244008
P29-24/3,1518390.0434765802,691836.4274045607
P29-24/4,1518393.0418084841,691836.3273755993
CL,1518392.793,691873.8575,P29-25,29960.372,88-5-21.24,F4BR-A
P29-25/1,1518394.3755234198,691876.3060954394
P29-25/2,1518391.3771915159,691876.4061244008
P29-25/3,1518391.2104765803,691871.4089045607
P29-25/4,1518394.2088084843,691871.3088755993
CL,1518393.96,691908.837,P30-01,29995.371,88-5-21.24,F4BR-A
P30-01/1,1518395.5425234197,691911.2855954394
P30-01/2,1518392.5441915158,691911.3856244008
P30-01/3,1518392.3774765802,691906.3884045607
P30-01/4,1518395.3758084842,691906.2883755993
CL,1518395.127,691943.8176,P30-02,30030.371,88-5-21.24,F4BR-A
P30-02/1,1518396.7095234198,691946.2661954393
P30-02/2,1518393.711191516,691946.3662244007
P30-02/3,1518393.5444765803,691941.3690045606
P30-02/4,1518396.5428084843,691941.2689755992
CL,1518396.461,691983.7953,P30-02A,30070.371,88-5-21.24,F4BR-A
P30-02A/1,1518398.0435234196,691986.2438954393
P30-02A/2,1518395.0451915157,691986.3439244007
P30-02A/3,1518394.8784765801,691981.3467045607
P30-02A/4,1518397.876808484,691981.2466755993
CL,1518397.795,692023.7731,P30-03,30110.371,88-5-21.24,F4BR-A
P30-03/1,1518399.3775234197,692026.2216954393
P30-03/2,1518396.3791915157,692026.3217244007
P30-03/3,1518396.2124765802,692021.3245045607
P30-03/4,1518399.2108084841,692021.2244755992
CL,1518398.962,692058.7536,P30-04,30145.371,88-5-21.24,F4BR-A
P30-04/1,1518400.5445234198,692061.2021954394
P30-04/2,1518397.5461915159,692061.3022244008
P30-04/3,1518397.3794765803,692056.3050045607
P30-04/4,1518400.3778084842,692056.2049755993
CL,1518400.129,692093.7342,P30-05,30180.371,88-5-21.24,F4BR-A
P30-05/1,1518401.7115234197,692096.1827954393
P30-05/2,1518398.7131915158,692096.2828244007
P30-05/3,1518398.5464765802,692091.2856045606
P30-05/4,1518401.5448084841,692091.1855755992
CL,1518401.296,692128.7147,P30-06,30215.371,88-5-21.24,F4BR-A
P30-06/1,1518402.8785234198,692131.1632954393
P30-06/2,1518399.880191516,692131.2633244008
P30-06/3,1518399.7134765803,692126.2661045607
P30-06/4,1518402.7118084843,692126.1660755993
CL,1518402.596,692167.694,P30-07,30254.372,88-5-21.24,F4BR-A
P30-07/1,1518404.1785234197,692170.1425954393
P30-07/2,1518401.1801915157,692170.2426244008
P30-07/3,1518401.0134765801,692165.2454045607
P30-07/4,1518404.011808484,692165.1453755993
CL,1518403.896,692206.6723,P30-08,30293.372,88-5-21.24,F4BR-A
P30-08/1,1518405.4785234197,692209.1208954393
P30-08/2,1518402.4801915158,692209.2209244007
P30-08/3,1518402.3134765802,692204.2237045607
P30-08/4,1518405.3118084841,692204.1236755992
CL,1518405.063,692241.6519,P30-09,30328.371,88-5-21.24,F4BR-A
P30-09/1,1518406.6455234198,692244.1004954394
P30-09/2,1518403.647191516,692244.2005244008
P30-09/3,1518403.4804765803,692239.2033045607
P30-09/4,1518406.4788084843,692239.1032755993
CL,1518406.23,692276.6334,P30-10,30363.372,88-5-21.24,F4BR-A
P30-10/1,1518407.8125234197,692279.0819954394
P30-10/2,1518404.8141915158,692279.1820244008
P30-10/3,1518404.6474765802,692274.1848045607
P30-10/4,1518407.6458084842,692274.0847755993
CL,1518407.397,692311.613,P30-11,30398.371,88-5-21.24,F4BR-A
P30-11/1,1518408.9795234199,692314.0615954393
